"inspection_id","region","year.y","risk_category","lat","long","popInfo"
810497,"nw",2015,"3",38.899739,-77.022996,"810497 <br> nw <br> 3 <br>"
831895,"ne",2016,"3",38.933218,-76.996292,"831895 <br> ne <br> 3 <br>"
813017,"nw",2015,"3",38.912584,-77.074117,"813017 <br> nw <br> 3 <br>"
821399,"nw",2016,"3",38.9206,-77.03184,"821399 <br> nw <br> 3 <br>"
821524,"nw",2016,"4",38.879283,-76.980755,"821524 <br> nw <br> 4 <br>"
155349,"nw",2012,"3",38.932889,-77.072412,"155349 <br> nw <br> 3 <br>"
204747,"nw",2014,"3",38.909567,-77.045141,"204747 <br> nw <br> 3 <br>"
837902,"ne",2017,"3",38.90013,-76.996091,"837902 <br> ne <br> 3 <br>"
94214,"nw",2012,"4",38.892759,-77.019899,"94214 <br> nw <br> 4 <br>"
814225,"ne",2015,"3",38.932573,-76.991074,"814225 <br> ne <br> 3 <br>"
166110,"nw",2012,"3",38.917074,-77.027152,"166110 <br> nw <br> 3 <br>"
810750,"ne",2015,"3",38.894782,-76.994962,"810750 <br> ne <br> 3 <br>"
611276,"se",2015,"3",38.880037,-76.984717,"611276 <br> se <br> 3 <br>"
204446,"nw",2014,"4",38.974962,-77.016443,"204446 <br> nw <br> 4 <br>"
810436,"nw",2015,"3",38.905695,-76.975105,"810436 <br> nw <br> 3 <br>"
836299,"nw",2017,"3",38.909641,-77.045757,"836299 <br> nw <br> 3 <br>"
832623,"nw",2016,"3",38.89613,-77.019905,"832623 <br> nw <br> 3 <br>"
834615,"nw",2017,"3",38.902599,-77.043551,"834615 <br> nw <br> 3 <br>"
837278,"ne",2017,"3",38.900076,-76.983445,"837278 <br> ne <br> 3 <br>"
180845,"se",2013,"3",38.882562,-76.99505,"180845 <br> se <br> 3 <br>"
205009,"se",2014,"3",38.887518,-77.003416,"205009 <br> se <br> 3 <br>"
153390,"nw",2013,"3",38.89824,-77.041106,"153390 <br> nw <br> 3 <br>"
836622,"ne",2017,"3",38.900196,-76.985503,"836622 <br> ne <br> 3 <br>"
177203,"nw",2012,"3",38.905727,-77.041887,"177203 <br> nw <br> 3 <br>"
9842,"nw",2010,"3",38.912605,-77.017363,"9842 <br> nw <br> 3 <br>"
8957,"nw",2010,"3",38.903743,-77.043455,"8957 <br> nw <br> 3 <br>"
156038,"ne",2012,"3",38.921997,-76.988669,"156038 <br> ne <br> 3 <br>"
205165,"nw",2014,"3",38.909716,-77.045884,"205165 <br> nw <br> 3 <br>"
832767,"se",2016,"3",38.875895,-76.99466,"832767 <br> se <br> 3 <br>"
9966,"nw",2010,"4",38.8936,-77.022961,"9966 <br> nw <br> 4 <br>"
192107,"nw",2013,"3",38.903737,-77.029626,"192107 <br> nw <br> 3 <br>"
611512,"nw",2015,"3",38.898455,-77.022933,"611512 <br> nw <br> 3 <br>"
136817,"se",2013,"3",38.886508,-76.945036,"136817 <br> se <br> 3 <br>"
822609,"ne",2016,"3",38.892106,-76.951445,"822609 <br> ne <br> 3 <br>"
104679,"nw",2012,"3",38.898391,-77.032462,"104679 <br> nw <br> 3 <br>"
202264,"nw",2014,"3",38.906456,-77.043448,"202264 <br> nw <br> 3 <br>"
404988,"nw",2014,"3",38.923341,-77.053613,"404988 <br> nw <br> 3 <br>"
834979,"nw",2017,"3",38.91638,-77.031875,"834979 <br> nw <br> 3 <br>"
96223,"nw",2011,"3",38.905643,-77.0199,"96223 <br> nw <br> 3 <br>"
611314,"ne",2015,"3",38.931215,-77.000982,"611314 <br> ne <br> 3 <br>"
844011,"nw",2017,"4",38.89562,-77.013579,"844011 <br> nw <br> 4 <br>"
406036,"ne",2014,"3",38.931215,-77.000982,"406036 <br> ne <br> 3 <br>"
811885,"nw",2015,"3",38.945494,-77.078324,"811885 <br> nw <br> 3 <br>"
155690,"nw",2012,"3",38.901252,-77.046318,"155690 <br> nw <br> 3 <br>"
205617,"nw",2014,"3",38.907246,-77.050101,"205617 <br> nw <br> 3 <br>"
610235,"ne",2015,"3",38.89732,-77.008425,"610235 <br> ne <br> 3 <br>"
94338,"nw",2013,"3",38.903743,-77.041673,"94338 <br> nw <br> 3 <br>"
8808,"nw",2010,"3",38.900704,-77.0449,"8808 <br> nw <br> 3 <br>"
838979,"se",2017,"3",38.8782,-76.995049,"838979 <br> se <br> 3 <br>"
812439,"nw",2015,"3",38.923341,-77.053613,"812439 <br> nw <br> 3 <br>"
821960,"nw",2016,"3",38.933581,-77.03273,"821960 <br> nw <br> 3 <br>"
832334,"se",2016,"3",38.882562,-76.99505,"832334 <br> se <br> 3 <br>"
839341,"nw",2017,"3",38.928805,-77.032612,"839341 <br> nw <br> 3 <br>"
810216,"nw",2015,"3",38.908155,-77.044947,"810216 <br> nw <br> 3 <br>"
7170,"nw",2010,"3",38.982883,-77.026484,"7170 <br> nw <br> 3 <br>"
821409,"se",2016,"3",38.873303,-76.970965,"821409 <br> se <br> 3 <br>"
156148,"nw",2012,"3",38.895655,-77.030828,"156148 <br> nw <br> 3 <br>"
199016,"nw",2013,"3",38.903743,-77.043455,"199016 <br> nw <br> 3 <br>"
118285,"nw",2011,"3",38.946212,-77.094872,"118285 <br> nw <br> 3 <br>"
122244,"ne",2011,"3",38.894605,-77.002035,"122244 <br> ne <br> 3 <br>"
831481,"nw",2016,"3",38.902778,-77.033698,"831481 <br> nw <br> 3 <br>"
405393,"nw",2014,"3",38.89734,-77.0199,"405393 <br> nw <br> 3 <br>"
821891,"nw",2016,"3",38.903096,-77.018853,"821891 <br> nw <br> 3 <br>"
820670,"ne",2015,"3",38.93056,-76.977953,"820670 <br> ne <br> 3 <br>"
9220,"nw",2010,"3",38.947333,-77.079235,"9220 <br> nw <br> 3 <br>"
833473,"nw",2016,"3",38.931868,-77.032735,"833473 <br> nw <br> 3 <br>"
198195,"nw",2013,"3",38.894802,-77.018934,"198195 <br> nw <br> 3 <br>"
813977,"se",2015,"3",38.860848,-76.96911,"813977 <br> se <br> 3 <br>"
104923,"ne",2013,"3",38.907698,-76.999806,"104923 <br> ne <br> 3 <br>"
824161,"nw",2016,"3",38.895655,-77.030828,"824161 <br> nw <br> 3 <br>"
8414,"nw",2010,"3",38.91296,-77.045412,"8414 <br> nw <br> 3 <br>"
9319,"ne",2010,"3",38.906842,-77.00581,"9319 <br> ne <br> 3 <br>"
821171,"nw",2015,"4",38.923933,-77.051644,"821171 <br> nw <br> 4 <br>"
122503,"nw",2011,"4",38.903854,-77.062856,"122503 <br> nw <br> 4 <br>"
813372,"nw",2015,"3",38.894444,-77.026001,"813372 <br> nw <br> 3 <br>"
607041,"nw",2015,"3",38.946473,-77.0328,"607041 <br> nw <br> 3 <br>"
21253,"nw",2011,"3",38.943162,-77.077029,"21253 <br> nw <br> 3 <br>"
836713,"nw",2017,"3",38.931254,-77.038275,"836713 <br> nw <br> 3 <br>"
823003,"nw",2016,"3",38.903743,-77.041673,"823003 <br> nw <br> 3 <br>"
142542,"nw",2012,"3",38.935792,-77.058694,"142542 <br> nw <br> 3 <br>"
833911,"nw",2016,"4",38.968465,-77.026144,"833911 <br> nw <br> 4 <br>"
831098,"nw",2016,"3",38.899886,-77.02026,"831098 <br> nw <br> 3 <br>"
831309,"se",2016,"3",38.887248,-76.996119,"831309 <br> se <br> 3 <br>"
830652,"nw",2016,"3",38.90141,-77.042034,"830652 <br> nw <br> 3 <br>"
836841,"se",2017,"3",38.874313,-76.969026,"836841 <br> se <br> 3 <br>"
155401,"nw",2012,"3",38.903162,-77.021993,"155401 <br> nw <br> 3 <br>"
823000,"nw",2016,"3",38.960058,-77.085261,"823000 <br> nw <br> 3 <br>"
179340,"se",2013,"3",38.887529,-77.003474,"179340 <br> se <br> 3 <br>"
404923,"se",2014,"4",38.835954,-76.982404,"404923 <br> se <br> 4 <br>"
202807,"nw",2014,"3",38.935592,-77.032732,"202807 <br> nw <br> 3 <br>"
155593,"nw",2012,"3",38.906899,-77.062985,"155593 <br> nw <br> 3 <br>"
832297,"nw",2016,"3",38.922074,-77.04337,"832297 <br> nw <br> 3 <br>"
610748,"nw",2015,"3",38.911231,-77.044269,"610748 <br> nw <br> 3 <br>"
108296,"nw",2012,"4",38.909566,-77.045876,"108296 <br> nw <br> 4 <br>"
836309,"ne",2017,"3",38.908218,-76.982147,"836309 <br> ne <br> 3 <br>"
822392,"ne",2016,"3",38.90028,-76.996033,"822392 <br> ne <br> 3 <br>"
821945,"se",2016,"3",38.885536,-76.998387,"821945 <br> se <br> 3 <br>"
126140,"se",2011,"3",38.887017,-77.001868,"126140 <br> se <br> 3 <br>"
180249,"nw",2013,"3",38.896128,-77.015186,"180249 <br> nw <br> 3 <br>"
833128,"nw",2016,"3",38.898819,-77.038475,"833128 <br> nw <br> 3 <br>"
610456,"ne",2015,"3",38.945341,-76.978701,"610456 <br> ne <br> 3 <br>"
832134,"nw",2016,"4",38.905654,-77.036534,"832134 <br> nw <br> 4 <br>"
813487,"se",2015,"3",38.88529,-76.997961,"813487 <br> se <br> 3 <br>"
203606,"nw",2014,"3",38.905276,-77.060261,"203606 <br> nw <br> 3 <br>"
177226,"nw",2013,"3",38.930669,-77.032635,"177226 <br> nw <br> 3 <br>"
819946,"ne",2015,"3",38.89732,-77.008425,"819946 <br> ne <br> 3 <br>"
821411,"se",2016,"3",38.833647,-77.008411,"821411 <br> se <br> 3 <br>"
811203,"nw",2015,"3",38.901398,-77.016814,"811203 <br> nw <br> 3 <br>"
836046,"ne",2017,"3",38.901164,-76.980879,"836046 <br> ne <br> 3 <br>"
183135,"nw",2013,"3",38.914838,-77.024042,"183135 <br> nw <br> 3 <br>"
9864,"nw",2010,"3",38.910204,-77.043768,"9864 <br> nw <br> 3 <br>"
832370,"se",2016,"3",38.888788,-76.937251,"832370 <br> se <br> 3 <br>"
122533,"nw",2011,"3",38.909909,-77.024044,"122533 <br> nw <br> 3 <br>"
142998,"nw",2012,"3",38.901545,-77.047433,"142998 <br> nw <br> 3 <br>"
611821,"ne",2015,"4",38.942258,-76.981565,"611821 <br> ne <br> 4 <br>"
820680,"nw",2015,"3",38.93936,-77.08794,"820680 <br> nw <br> 3 <br>"
119278,"nw",2013,"3",38.935792,-77.058694,"119278 <br> nw <br> 3 <br>"
199328,"nw",2013,"3",38.926391,-77.102836,"199328 <br> nw <br> 3 <br>"
142900,"se",2012,"3",38.885476,-76.998328,"142900 <br> se <br> 3 <br>"
820004,"se",2015,"3",38.887248,-76.996119,"820004 <br> se <br> 3 <br>"
835046,"se",2017,"3",38.887503,-77.003329,"835046 <br> se <br> 3 <br>"
404297,"nw",2014,"3",38.959041,-77.084846,"404297 <br> nw <br> 3 <br>"
183631,"nw",2013,"3",38.930515,-77.033499,"183631 <br> nw <br> 3 <br>"
607397,"ne",2015,"3",38.906905,-76.979174,"607397 <br> ne <br> 3 <br>"
405094,"sw",2014,"3",38.873908,-76.971333,"405094 <br> sw <br> 3 <br>"
611030,"nw",2015,"3",38.931973,-77.028217,"611030 <br> nw <br> 3 <br>"
830601,"sw",2016,"4",38.888232,-77.026003,"830601 <br> sw <br> 4 <br>"
204568,"nw",2014,"3",38.91776,-77.021896,"204568 <br> nw <br> 3 <br>"
826016,"nw",2016,"3",38.952067,-77.027375,"826016 <br> nw <br> 3 <br>"
825693,"ne",2016,"3",38.900273,-76.987079,"825693 <br> ne <br> 3 <br>"
140242,"nw",2011,"3",38.896133,-77.023964,"140242 <br> nw <br> 3 <br>"
813903,"nw",2015,"3",38.903834,-77.038583,"813903 <br> nw <br> 3 <br>"
837484,"nw",2017,"3",38.915478,-77.011664,"837484 <br> nw <br> 3 <br>"
203308,"nw",2014,"4",38.909577,-77.032957,"203308 <br> nw <br> 4 <br>"
143235,"nw",2012,"5",38.930977,-77.015459,"143235 <br> nw <br> 5 <br>"
10173,"ne",2010,"5",38.89732,-77.008425,"10173 <br> ne <br> 5 <br>"
832556,"nw",2016,"3",38.944783,-77.077928,"832556 <br> nw <br> 3 <br>"
168599,"nw",2012,"3",38.904395,-77.048281,"168599 <br> nw <br> 3 <br>"
143036,"nw",2012,"3",38.916146,-77.046305,"143036 <br> nw <br> 3 <br>"
116618,"ne",2012,"3",38.894604,-76.913744,"116618 <br> ne <br> 3 <br>"
119051,"nw",2013,"3",38.916926,-77.034813,"119051 <br> nw <br> 3 <br>"
820422,"nw",2015,"4",38.920481,-77.071744,"820422 <br> nw <br> 4 <br>"
205130,"ne",2014,"3",38.942159,-77.000919,"205130 <br> ne <br> 3 <br>"
156004,"nw",2012,"3",38.902599,-77.045396,"156004 <br> nw <br> 3 <br>"
810821,"nw",2015,"3",38.914831,-77.031951,"810821 <br> nw <br> 3 <br>"
142276,"nw",2012,"3",38.915575,-77.020873,"142276 <br> nw <br> 3 <br>"
183470,"nw",2013,"3",38.929674,-77.027744,"183470 <br> nw <br> 3 <br>"
404978,"ne",2014,"3",38.925935,-76.983025,"404978 <br> ne <br> 3 <br>"
183938,"nw",2013,"4",38.896206,-77.023496,"183938 <br> nw <br> 4 <br>"
203899,"nw",2014,"3",38.900202,-77.043461,"203899 <br> nw <br> 3 <br>"
821437,"nw",2016,"4",38.914433,-77.046087,"821437 <br> nw <br> 4 <br>"
821077,"nw",2015,"3",38.903703,-77.066856,"821077 <br> nw <br> 3 <br>"
199358,"nw",2013,"3",38.901422,-77.035933,"199358 <br> nw <br> 3 <br>"
8796,"nw",2010,"3",38.921541,-77.042352,"8796 <br> nw <br> 3 <br>"
203354,"nw",2014,"3",38.928804,-77.032612,"203354 <br> nw <br> 3 <br>"
21730,"nw",2011,"5",38.904807,-77.056668,"21730 <br> nw <br> 5 <br>"
110170,"nw",2012,"3",38.930017,-77.023369,"110170 <br> nw <br> 3 <br>"
156204,"ne",2012,"3",38.900128,-76.994579,"156204 <br> ne <br> 3 <br>"
404539,"sw",2014,"4",38.881868,-77.028028,"404539 <br> sw <br> 4 <br>"
8643,"nw",2010,"4",38.903854,-77.062856,"8643 <br> nw <br> 4 <br>"
155224,"se",2012,"3",38.887083,-76.996117,"155224 <br> se <br> 3 <br>"
824685,"nw",2016,"3",38.904559,-77.021839,"824685 <br> nw <br> 3 <br>"
821441,"nw",2016,"3",38.909639,-77.046634,"821441 <br> nw <br> 3 <br>"
9166,"nw",2010,"3",38.907792,-77.042452,"9166 <br> nw <br> 3 <br>"
153136,"nw",2012,"3",38.909566,-77.045479,"153136 <br> nw <br> 3 <br>"
203076,"ne",2014,"3",38.917357,-76.972256,"203076 <br> ne <br> 3 <br>"
405469,"sw",2014,"3",38.883202,-77.009068,"405469 <br> sw <br> 3 <br>"
198661,"nw",2013,"3",38.908175,-77.042623,"198661 <br> nw <br> 3 <br>"
813542,"nw",2015,"3",38.905912,-77.062904,"813542 <br> nw <br> 3 <br>"
611349,"nw",2015,"3",38.898314,-77.033644,"611349 <br> nw <br> 3 <br>"
7403,"nw",2010,"4",38.903693,-77.05386,"7403 <br> nw <br> 4 <br>"
404686,"nw",2014,"3",38.920951,-77.042199,"404686 <br> nw <br> 3 <br>"
74109,"nw",2011,"3",38.898314,-77.033644,"74109 <br> nw <br> 3 <br>"
205347,"ne",2014,"5",38.900275,-76.989872,"205347 <br> ne <br> 5 <br>"
820427,"sw",2015,"3",38.883241,-77.015188,"820427 <br> sw <br> 3 <br>"
205727,"nw",2014,"3",38.928805,-77.032612,"205727 <br> nw <br> 3 <br>"
813636,"ne",2015,"3",38.89701,-76.961181,"813636 <br> ne <br> 3 <br>"
199886,"nw",2013,"3",38.909644,-77.044236,"199886 <br> nw <br> 3 <br>"
205615,"nw",2014,"3",38.943947,-77.077463,"205615 <br> nw <br> 3 <br>"
177316,"nw",2013,"3",38.911125,-77.028082,"177316 <br> nw <br> 3 <br>"
9150,"nw",2010,"3",38.905726,-77.042024,"9150 <br> nw <br> 3 <br>"
823300,"nw",2016,"3",38.895447,-77.029632,"823300 <br> nw <br> 3 <br>"
606535,"nw",2014,"3",38.896208,-77.026019,"606535 <br> nw <br> 3 <br>"
607742,"nw",2015,"3",38.924371,-77.051883,"607742 <br> nw <br> 3 <br>"
611111,"nw",2015,"3",38.898314,-77.033644,"611111 <br> nw <br> 3 <br>"
180803,"nw",2013,"3",38.917,-77.041579,"180803 <br> nw <br> 3 <br>"
204555,"nw",2014,"3",38.920958,-77.031931,"204555 <br> nw <br> 3 <br>"
812801,"nw",2015,"3",38.92359,-77.051459,"812801 <br> nw <br> 3 <br>"
130111,"nw",2011,"3",38.898455,-77.022933,"130111 <br> nw <br> 3 <br>"
183997,"nw",2013,"3",38.899856,-77.021989,"183997 <br> nw <br> 3 <br>"
820368,"nw",2015,"3",38.968904,-77.027459,"820368 <br> nw <br> 3 <br>"
811884,"nw",2015,"3",38.945494,-77.078324,"811884 <br> nw <br> 3 <br>"
834626,"nw",2017,"3",38.897745,-77.032035,"834626 <br> nw <br> 3 <br>"
183962,"se",2013,"3",38.885708,-76.998453,"183962 <br> se <br> 3 <br>"
201177,"nw",2014,"3",38.92186,-77.043292,"201177 <br> nw <br> 3 <br>"
835071,"se",2017,"3",38.887482,-77.003214,"835071 <br> se <br> 3 <br>"
810834,"ne",2015,"3",38.929782,-76.974702,"810834 <br> ne <br> 3 <br>"
891197,"ne",2017,"3",38.90259,-77.002961,"891197 <br> ne <br> 3 <br>"
201282,"ne",2014,"3",38.89732,-77.008425,"201282 <br> ne <br> 3 <br>"
155175,"se",2012,"4",38.885708,-76.998453,"155175 <br> se <br> 4 <br>"
843810,"se",2017,"3",38.882678,-76.994899,"843810 <br> se <br> 3 <br>"
820517,"nw",2015,"3",38.899577,-77.046652,"820517 <br> nw <br> 3 <br>"
122593,"nw",2012,"3",38.898391,-77.03209,"122593 <br> nw <br> 3 <br>"
824414,"se",2016,"3",38.87648,-77.000581,"824414 <br> se <br> 3 <br>"
835902,"ne",2017,"3",38.904758,-76.994897,"835902 <br> ne <br> 3 <br>"
179772,"nw",2013,"3",38.911532,-77.032025,"179772 <br> nw <br> 3 <br>"
835789,"nw",2017,"3",38.928415,-77.037222,"835789 <br> nw <br> 3 <br>"
821857,"se",2016,"3",38.87648,-77.000581,"821857 <br> se <br> 3 <br>"
203327,"nw",2014,"3",38.899856,-77.021989,"203327 <br> nw <br> 3 <br>"
830903,"ne",2016,"3",38.901182,-76.940947,"830903 <br> ne <br> 3 <br>"
830776,"sw",2016,"3",38.878403,-77.017566,"830776 <br> sw <br> 3 <br>"
837422,"nw",2017,"3",38.8935,-77.048859,"837422 <br> nw <br> 3 <br>"
183140,"nw",2013,"3",38.898238,-77.029732,"183140 <br> nw <br> 3 <br>"
10036,"sw",2010,"3",38.87734,-77.021975,"10036 <br> sw <br> 3 <br>"
837274,"nw",2017,"3",38.892,-77.020685,"837274 <br> nw <br> 3 <br>"
205594,"nw",2014,"3",38.941806,-77.025104,"205594 <br> nw <br> 3 <br>"
10907,"nw",2011,"3",38.904414,-77.062865,"10907 <br> nw <br> 3 <br>"
142436,"ne",2012,"3",38.894224,-76.949947,"142436 <br> ne <br> 3 <br>"
405939,"ne",2014,"3",38.90259,-77.002961,"405939 <br> ne <br> 3 <br>"
203976,"nw",2014,"3",38.898637,-77.011904,"203976 <br> nw <br> 3 <br>"
204623,"ne",2014,"3",38.906905,-76.979174,"204623 <br> ne <br> 3 <br>"
205537,"nw",2014,"3",38.909869,-77.064558,"205537 <br> nw <br> 3 <br>"
179223,"nw",2013,"3",38.906402,-77.044816,"179223 <br> nw <br> 3 <br>"
611330,"ne",2015,"3",38.900275,-76.989841,"611330 <br> ne <br> 3 <br>"
822502,"nw",2016,"3",38.90141,-77.042034,"822502 <br> nw <br> 3 <br>"
813220,"ne",2015,"3",38.906905,-76.979174,"813220 <br> ne <br> 3 <br>"
204918,"nw",2014,"3",38.91336,-77.009066,"204918 <br> nw <br> 3 <br>"
94175,"nw",2011,"3",38.965415,-77.075928,"94175 <br> nw <br> 3 <br>"
136362,"ne",2011,"4",38.893213,-76.948805,"136362 <br> ne <br> 4 <br>"
104265,"nw",2011,"3",38.945392,-77.026485,"104265 <br> nw <br> 3 <br>"
179757,"nw",2013,"3",38.918167,-77.024691,"179757 <br> nw <br> 3 <br>"
177352,"nw",2013,"3",38.961957,-77.027881,"177352 <br> nw <br> 3 <br>"
10567,"nw",2010,"3",38.917195,-77.02387,"10567 <br> nw <br> 3 <br>"
155743,"nw",2012,"3",38.917072,-77.028155,"155743 <br> nw <br> 3 <br>"
837108,"ne",2017,"3",38.894864,-77.001782,"837108 <br> ne <br> 3 <br>"
21197,"nw",2011,"3",38.911868,-77.038483,"21197 <br> nw <br> 3 <br>"
206050,"nw",2014,"3",38.91505,-77.031876,"206050 <br> nw <br> 3 <br>"
831584,"nw",2016,"4",38.898313,-77.02962,"831584 <br> nw <br> 4 <br>"
118926,"nw",2012,"3",38.894411,-77.0199,"118926 <br> nw <br> 3 <br>"
153226,"nw",2012,"4",38.900853,-77.027751,"153226 <br> nw <br> 4 <br>"
823024,"nw",2016,"3",38.916922,-77.02818,"823024 <br> nw <br> 3 <br>"
10618,"nw",2011,"3",38.900948,-77.022575,"10618 <br> nw <br> 3 <br>"
611277,"nw",2015,"3",38.924226,-77.040337,"611277 <br> nw <br> 3 <br>"
812689,"nw",2015,"3",38.933484,-77.072414,"812689 <br> nw <br> 3 <br>"
831852,"nw",2016,"3",38.899763,-77.015239,"831852 <br> nw <br> 3 <br>"
824136,"ne",2016,"3",38.894605,-77.002035,"824136 <br> ne <br> 3 <br>"
606893,"nw",2015,"3",38.898316,-77.027034,"606893 <br> nw <br> 3 <br>"
179168,"nw",2013,"3",38.919275,-77.032026,"179168 <br> nw <br> 3 <br>"
136222,"sw",2011,"4",38.824388,-77.012157,"136222 <br> sw <br> 4 <br>"
838788,"nw",2017,"3",38.895655,-77.030828,"838788 <br> nw <br> 3 <br>"
814149,"nw",2015,"3",38.928805,-77.032612,"814149 <br> nw <br> 3 <br>"
155123,"sw",2012,"3",38.878403,-77.017566,"155123 <br> sw <br> 3 <br>"
814366,"nw",2015,"3",38.905115,-77.061391,"814366 <br> nw <br> 3 <br>"
821590,"se",2016,"3",38.86589,-76.979862,"821590 <br> se <br> 3 <br>"
611430,"se",2015,"3",38.86916,-76.990695,"611430 <br> se <br> 3 <br>"
822622,"nw",2016,"3",38.898316,-77.027034,"822622 <br> nw <br> 3 <br>"
9204,"nw",2010,"4",38.916146,-77.046305,"9204 <br> nw <br> 4 <br>"
825274,"se",2016,"3",38.882694,-76.995049,"825274 <br> se <br> 3 <br>"
118246,"nw",2011,"3",38.895447,-77.029632,"118246 <br> nw <br> 3 <br>"
838833,"nw",2017,"5",38.904807,-77.056668,"838833 <br> nw <br> 5 <br>"
198356,"nw",2010,"3",38.921078,-77.042232,"198356 <br> nw <br> 3 <br>"
201687,"nw",2014,"3",38.937661,-77.085584,"201687 <br> nw <br> 3 <br>"
822811,"nw",2016,"3",38.903667,-77.047393,"822811 <br> nw <br> 3 <br>"
8641,"nw",2010,"3",38.943695,-77.054469,"8641 <br> nw <br> 3 <br>"
607981,"nw",2015,"3",38.931396,-77.038314,"607981 <br> nw <br> 3 <br>"
811106,"nw",2015,"3",38.950803,-77.078231,"811106 <br> nw <br> 3 <br>"
168210,"nw",2012,"3",38.936297,-77.032656,"168210 <br> nw <br> 3 <br>"
814074,"se",2015,"3",38.878429,-76.93141,"814074 <br> se <br> 3 <br>"
179648,"ne",2013,"3",38.89732,-77.008425,"179648 <br> ne <br> 3 <br>"
824574,"nw",2016,"3",38.904414,-77.062865,"824574 <br> nw <br> 3 <br>"
611014,"nw",2014,"3",38.902594,-77.018403,"611014 <br> nw <br> 3 <br>"
199539,"nw",2013,"3",38.926762,-77.022896,"199539 <br> nw <br> 3 <br>"
606619,"nw",2014,"3",38.91409,-77.027035,"606619 <br> nw <br> 3 <br>"
9959,"nw",2010,"3",38.932984,-77.079155,"9959 <br> nw <br> 3 <br>"
155333,"nw",2012,"3",38.916925,-77.030366,"155333 <br> nw <br> 3 <br>"
812405,"nw",2015,"3",38.924184,-77.051798,"812405 <br> nw <br> 3 <br>"
143450,"nw",2012,"3",38.912533,-77.038652,"143450 <br> nw <br> 3 <br>"
9699,"sw",2010,"3",38.88485,-77.015267,"9699 <br> sw <br> 3 <br>"
835297,"se",2017,"3",38.87648,-77.000581,"835297 <br> se <br> 3 <br>"
9899,"nw",2010,"3",38.904734,-77.040585,"9899 <br> nw <br> 3 <br>"
183725,"nw",2013,"4",38.879283,-76.980755,"183725 <br> nw <br> 4 <br>"
180727,"nw",2013,"3",38.898238,-77.029732,"180727 <br> nw <br> 3 <br>"
108308,"ne",2012,"3",38.900205,-77.000571,"108308 <br> ne <br> 3 <br>"
404952,"nw",2014,"3",38.945494,-77.078324,"404952 <br> nw <br> 3 <br>"
821849,"nw",2016,"3",38.902943,-77.022864,"821849 <br> nw <br> 3 <br>"
199695,"nw",2013,"3",38.928804,-77.032612,"199695 <br> nw <br> 3 <br>"
606879,"nw",2015,"3",38.896556,-77.050191,"606879 <br> nw <br> 3 <br>"
810245,"ne",2015,"4",38.937352,-76.990657,"810245 <br> ne <br> 4 <br>"
843831,"nw",2017,"3",38.934264,-77.057833,"843831 <br> nw <br> 3 <br>"
608000,"ne",2015,"3",38.917471,-76.968474,"608000 <br> ne <br> 3 <br>"
180502,"nw",2013,"3",38.916925,-77.03044,"180502 <br> nw <br> 3 <br>"
843578,"ne",2017,"3",38.932363,-76.997216,"843578 <br> ne <br> 3 <br>"
7824,"nw",2010,"3",38.905656,-77.043449,"7824 <br> nw <br> 3 <br>"
203851,"nw",2014,"3",38.901271,-77.026541,"203851 <br> nw <br> 3 <br>"
142188,"nw",2012,"3",38.929343,-77.037639,"142188 <br> nw <br> 3 <br>"
102317,"nw",2011,"3",38.912584,-77.074117,"102317 <br> nw <br> 3 <br>"
814023,"ne",2015,"4",38.90244,-77.003058,"814023 <br> ne <br> 4 <br>"
844021,"nw",2017,"3",38.928805,-77.032612,"844021 <br> nw <br> 3 <br>"
825609,"nw",2016,"3",38.914906,-77.021842,"825609 <br> nw <br> 3 <br>"
890675,"nw",2017,"3",38.902803,-77.033525,"890675 <br> nw <br> 3 <br>"
832119,"se",2016,"3",38.88515,-76.997203,"832119 <br> se <br> 3 <br>"
810289,"nw",2015,"5",38.900691,-77.048823,"810289 <br> nw <br> 5 <br>"
199782,"nw",2013,"3",38.892075,-77.019911,"199782 <br> nw <br> 3 <br>"
158213,"nw",2012,"3",38.954058,-77.082196,"158213 <br> nw <br> 3 <br>"
404290,"ne",2014,"3",38.929462,-77.003808,"404290 <br> ne <br> 3 <br>"
119192,"nw",2013,"5",38.935663,-77.109226,"119192 <br> nw <br> 5 <br>"
820092,"nw",2015,"3",38.921665,-77.043542,"820092 <br> nw <br> 3 <br>"
142556,"nw",2012,"3",38.89734,-77.0199,"142556 <br> nw <br> 3 <br>"
812555,"ne",2015,"3",38.89732,-77.008425,"812555 <br> ne <br> 3 <br>"
201609,"nw",2014,"4",38.923933,-77.051644,"201609 <br> nw <br> 4 <br>"
203760,"nw",2014,"3",38.946888,-77.064991,"203760 <br> nw <br> 3 <br>"
833889,"nw",2016,"4",38.914917,-77.01223,"833889 <br> nw <br> 4 <br>"
180873,"nw",2013,"4",38.934551,-77.057964,"180873 <br> nw <br> 4 <br>"
826318,"nw",2016,"3",38.946473,-77.0328,"826318 <br> nw <br> 3 <br>"
98410,"nw",2011,"3",38.946211,-77.0328,"98410 <br> nw <br> 3 <br>"
102097,"nw",2011,"3",38.922091,-77.042414,"102097 <br> nw <br> 3 <br>"
833471,"nw",2016,"3",38.898241,-77.0271,"833471 <br> nw <br> 3 <br>"
836016,"se",2017,"3",38.833647,-77.008411,"836016 <br> se <br> 3 <br>"
831422,"nw",2016,"3",38.900867,-77.019909,"831422 <br> nw <br> 3 <br>"
